sym,setup,session,time,dir,entry,sl,tp,risk,outcome,gross_r,managed_r,fill_idx,exit_idx
BTCUSD,reprise,ny_am,2025-09-12 15:30:00,BUY,114975.6,114816.98285714287,115292.8342857143,158.6171428571397,SL,-1.0,0.9056000000000173,232971,232983
BTCUSD,reprise,london,2025-09-13 09:00:00,BUY,115663.4,115594.74714285714,115800.7057142857,68.65285714284983,TP,2.0,0.0,233182,233194
BTCUSD,reprise,ny_am,2025-09-14 17:10:00,BUY,115389.9,115242.71857142857,115684.26285714282,147.18142857142084,SL,-1.0,0.0,233567,233571
BTCUSD,reprise,ny_am,2025-09-17 15:30:00,BUY,116310.15,116218.09285714287,116494.26428571426,92.05714285712747,SL,-1.0,1.4236000000000253,234411,234412
BTCUSD,reprise,london,2025-09-20 09:10:00,SELL,115613.6,115667.15714285715,115506.48571428574,53.557142857142026,SL,-1.0,-1.0,235200,235206
BTCUSD,reprise,london,2025-09-21 09:05:00,BUY,115642.3,115566.19857142857,115794.50285714287,76.10142857143364,SL,-1.0,-1.0,235495,235500
BTCUSD,reprise,ny_am,2025-09-21 17:20:00,SELL,115602.9,115634.29857142858,115540.10285714283,31.398571428580908,TP,2.0,1.423600000000075,235588,235588
BTCUSD,reprise,london,2025-09-26 10:30:00,SELL,109295.0,109602.85,108679.3,307.8500000000058,SL,-1.0,0.0,236947,236956
BTCUSD,reprise,ny_am,2025-09-30 15:35:00,BUY,113108.2,113002.09357142857,113320.41285714284,106.10642857142375,SL,-1.0,-1.0,238159,238159
BTCUSD,reprise,london,2025-10-04 11:00:00,BUY,122250.6,122205.91142857143,122339.97714285715,44.688571428574505,SL,-1.0,0.0,239259,239260
BTCUSD,reprise,ny_am,2025-10-07 15:45:00,BUY,124616.65,124428.64285714287,124992.66428571426,188.00714285712456,SL,-1.0,0.0,240138,240139
BTCUSD,reprise,ny_am,2025-10-13 16:35:00,BUY,114462.56,114139.60757142857,115108.46485714286,322.95242857142875,TP,2.0,1.7710161946894518,241870,241870
BTCUSD,reprise,ny_am,2025-10-18 16:35:00,SELL,106901.32,107066.69614285715,106570.56771428573,165.37614285714517,SL,-1.0,0.0,243310,243319
BTCUSD,reprise,london,2025-10-20 11:30:00,BUY,111209.28,110864.61228571429,111898.61542857141,344.6677142857079,FLAT,-0.491603921623907,-0.491603921623907,243824,243827
BTCUSD,reprise,ny_am,2025-10-20 17:30:00,BUY,110988.12,110714.76471428572,111534.83057142854,273.3552857142786,FLAT,0.6299859889301972,0.8117901922511384,243895,243899
BTCUSD,reprise,ny_am,2025-10-22 16:55:00,BUY,108170.86,107699.91557142857,109112.74885714287,470.9444285714271,SL,-1.0,0.9056000000000057,244464,244468
BTCUSD,reprise,london,2025-10-25 10:20:00,BUY,111509.23,111365.45385714286,111796.78228571426,143.77614285713935,FLAT,1.4923199060444365,0.0,245251,245267
BTCUSD,reprise,ny_am,2025-10-25 15:45:00,BUY,111671.55,111597.44871428571,111819.75257142859,74.10128571429232,TP,2.0,0.9056000000000184,245314,245315
BTCUSD,reprise,ny_am,2025-10-28 16:40:00,SELL,115350.13,115980.08414285714,114090.22171428571,629.9541428571392,FLAT,1.211088154035721,0.9056000000000004,246194,246203
BTCUSD,reprise,ny_am,2025-10-30 15:40:00,SELL,107795.63,108566.61071428572,106253.66857142858,770.9807142857171,FLAT,0.15133971296299795,0.15133971296299795,246753,246779
BTCUSD,reprise,london,2025-10-31 10:15:00,SELL,109416.06,109728.57128571428,108791.03742857144,312.51128571428126,SL,-1.0,-1.0,246976,246977
BTCUSD,reprise,ny_am,2025-10-31 15:30:00,SELL,109888.59,110245.78742857142,109174.19514285715,357.1974285714241,SL,-1.0,0.0,247041,247045
BTCUSD,reprise,london,2025-11-05 10:20:00,SELL,101546.07,101823.73214285714,100990.74571428572,277.66214285713795,SL,-1.0,0.0,248418,248424
BTCUSD,reprise,ny_am,2025-11-07 16:35:00,SELL,100058.08,100383.60857142857,99407.02285714286,325.528571428571,SL,-1.0,-1.0,249068,249068
BTCUSD,reprise,london,2025-11-09 10:25:00,SELL,101904.17,102028.58200000001,101655.34599999999,124.41200000001118,SL,-1.0,0.0,249570,249578
BTCUSD,reprise,london,2025-11-10 09:05:00,BUY,106257.28,106095.79728571429,106580.24542857142,161.48271428571024,SL,-1.0,0.905600000000001,249844,249858
BTCUSD,reprise,ny_am,2025-11-11 17:00:00,BUY,104182.61,103758.18157142858,105031.46685714285,424.42842857142386,SL,-1.0,-1.0,250225,250229
BTCUSD,reprise,london,2025-11-12 09:55:00,SELL,103247.49,103375.25685714286,102991.9562857143,127.76685714285122,SL,-1.0,0.0,250429,250431
BTCUSD,reprise,ny_am,2025-11-17 15:30:00,SELL,94664.78,95001.957,93990.426,337.17699999999604,TP,2.0,1.4236000000000142,251946,251946
BTCUSD,reprise,london,2025-11-20 11:45:00,SELL,91671.75,91935.01157142858,91145.22685714286,263.26157142857846,FLAT,-0.7187148468850423,0.0,252754,252755
BTCUSD,reprise,london,2025-11-21 09:35:00,SELL,84135.86,85446.56928571429,81514.44142857142,1310.7092857142852,FLAT,1.4737440415303997,1.402420829071279,253016,253043
BTCUSD,reprise,london,2025-11-27 11:20:00,BUY,91583.95,91438.82857142857,91874.19285714284,145.12142857142317,TP,2.0,1.4236000000000126,254765,254767
BTCUSD,reprise,london,2025-12-04 11:05:00,BUY,93263.16,93074.35314285714,93640.77371428572,188.80685714285937,FLAT,0.8069622168686303,0.9356735518080381,256778,256786
BTCUSD,reprise,london,2025-12-06 10:25:00,SELL,89406.16,89634.06257142857,88950.35485714287,227.90257142856717,SL,-1.0,-1.0,257353,257358
BTCUSD,reprise,ny_am,2025-12-07 16:25:00,SELL,88345.0,88881.40171428572,87272.19657142858,536.4017142857192,SL,-1.0,0.0,257705,257711
BTCUSD,reprise,ny_am,2025-12-11 16:50:00,SELL,89819.12,90496.98628571429,88463.38742857141,677.8662857142917,SL,-1.0,-1.0,258863,258866
BTCUSD,reprise,ny_am,2025-12-15 16:30:00,SELL,89371.96,89671.71642857142,88772.44714285717,299.7564285714179,SL,-1.0,-1.0,260009,260009
BTCUSD,reprise,ny_am,2025-12-21 17:50:00,BUY,87999.76,87834.40214285714,88330.47571428571,165.35785714285157,FLAT,0.19406395652725905,0.19406395652725905,261753,261753
BTCUSD,reprise,london,2025-12-22 09:05:00,BUY,88993.59,88844.78300000001,89291.20399999998,148.80699999998615,TP,2.0,0.9056000000000042,261944,261949
BTCUSD,reprise,ny_am,2025-12-24 16:35:00,SELL,87066.04,87330.19014285714,86537.7397142857,264.15014285715006,FLAT,0.17792911066270808,0.0,262604,262617
BTCUSD,reprise,london,2025-12-30 10:15:00,BUY,87840.06,87596.20871428572,88327.76257142855,243.85128571427776,FLAT,0.4961220509690034,0.0,264254,264273
BTCUSD,reprise,ny_am,2026-01-04 16:50:00,BUY,91207.49,91123.76842857143,91374.93314285715,83.72157142857031,SL,-1.0,-1.0,265779,265783
BTCUSD,reprise,ny_am,2026-01-05 16:00:00,BUY,92706.44,92540.37114285714,93038.57771428571,166.06885714286182,SL,-1.0,0.0,266051,266057
BTCUSD,reprise,ny_am,2026-01-06 16:00:00,BUY,93685.11,93581.31728571429,93892.69542857143,103.79271428570792,SL,-1.0,-1.0,266347,266347
BTCUSD,reprise,london,2026-01-09 10:00:00,SELL,90807.46,90955.403,90511.57400000002,147.9429999999993,TP,2.0,3.28053308503954,267134,267136
BTCUSD,reprise,ny_am,2026-01-15 15:45:00,BUY,96738.72,96560.81885714286,97094.52228571428,177.90114285713935,SL,-1.0,-1.0,268935,268936
BTCUSD,reprise,london,2026-01-16 09:35:00,SELL,95519.94,95650.11757142858,95259.58485714287,130.1775714285759,SL,-1.0,-1.0,269143,269148
BTCUSD,reprise,ny_am,2026-01-19 16:05:00,SELL,92943.05,93024.47742857142,92780.19514285715,81.42742857142002,TP,2.0,1.4235999999999893,270086,270087
BTCUSD,reprise,ny_am,2026-01-26 16:10:00,SELL,87815.5,87978.23842857144,87490.02314285713,162.7384285714361,TP,2.0,1.4235999999999889,272104,272104
BTCUSD,reprise,ny_am,2026-01-27 15:35:00,BUY,87892.65,87751.88014285715,88174.18971428568,140.7698571428482,TP,2.0,0.0,272383,272388
BTCUSD,reprise,ny_am,2026-02-04 15:35:00,SELL,75747.27,75898.17071428572,75445.46857142857,150.90071428571537,TP,2.0,3.27825243371945,274696,274696
BTCUSD,reprise,london,2026-02-16 11:05:00,BUY,68777.85,68695.07371428573,68943.40257142858,82.77628571428068,TP,2.0,1.4236000000000497,278088,278090
BTCUSD,reprise,london,2026-02-17 09:05:00,SELL,68362.38,68435.66085714285,68215.81828571431,73.2808571428468,TP,2.0,0.9055999999999835,278352,278354
BTCUSD,reprise,ny_am,2026-02-19 15:45:00,SELL,65961.03,66302.501,65278.08799999999,341.471000000005,SL,-1.0,0.0,279007,279017
BTCUSD,reprise,ny_am,2026-02-20 15:35:00,SELL,66897.61,67222.86485714286,66247.10028571429,325.25485714286333,SL,-1.0,0.0,279295,279304
BTCUSD,reprise,ny_am,2026-03-01 15:55:00,BUY,66851.74,66285.959,67983.30200000001,565.7810000000027,FLAT,-0.07156479273783505,0.0,281889,281912
BTCUSD,reprise,ny_am,2026-03-07 16:05:00,SELL,67822.48,67929.548,67608.34399999998,107.0679999999993,SL,-1.0,-1.0,283624,283624
BTCUSD,reprise,london,2026-03-13 10:35:00,BUY,71663.06,71438.30857142857,72112.56285714285,224.75142857142782,FLAT,1.3521604820564104,1.4236000000000073,285288,285296
BTCUSD,reprise,london,2026-03-17 10:05:00,BUY,74271.81,74167.34528571428,74480.73942857143,104.46471428571385,SL,-1.0,-1.0,286427,286427
BTCUSD,reprise,ny_am,2026-03-17 17:00:00,BUY,74337.16,74022.73428571428,74966.01142857144,314.4257142857241,SL,-1.0,0.0,286510,286513
BTCUSD,reprise,london,2026-03-24 09:55:00,BUY,70999.97,70776.80528571428,71446.29942857145,223.1647142857255,FLAT,1.3251646925748422,1.2984152848023827,288444,288464
BTCUSD,reprise,london,2026-03-30 09:15:00,SELL,67437.0,67561.40714285715,67188.1857142857,124.40714285714785,SL,-1.0,0.9055999999999955,290159,290168
BTCUSD,reprise,ny_am,2026-04-07 17:05:00,SELL,68134.69,68473.03242857142,67458.00514285716,338.3424285714136,FLAT,0.8779862497715019,0.0,292549,292556
BTCUSD,reprise,london,2026-04-14 10:05:00,BUY,74530.9,74452.49014285713,74687.7197142857,78.40985714286217,SL,-1.0,-1.0,294484,294486
BTCUSD,reprise,london,2026-04-17 10:05:00,BUY,74934.79,74845.15142857144,75114.06714285712,89.63857142855704,TP,2.0,0.0,295344,295354
BTCUSD,reprise,ny_am,2026-04-17 16:10:00,BUY,76454.22,75967.97585714285,77426.7082857143,486.2441428571474,TP,2.0,0.0,295418,295425
BTCUSD,reprise,ny_am,2026-04-18 16:50:00,BUY,76010.25,75728.01142857142,76574.72714285714,282.2385714285774,FLAT,0.7394453527157615,0.7394453527157615,295717,295724
BTCUSD,reprise,london,2026-04-25 09:20:00,SELL,77489.7,77535.63085714287,77397.83828571427,45.93085714287008,SL,-1.0,0.0,297639,297643
BTCUSD,reprise,london,2026-04-26 11:30:00,BUY,78025.93,77974.70199999999,78128.38599999998,51.228000000002794,FLAT,-0.5877645037866868,1.4236000000000355,297953,297956
BTCUSD,reprise,ny_am,2026-04-28 16:05:00,SELL,76269.88,76376.41914285714,76056.80171428573,106.53914285713108,SL,-1.0,0.9056000000000209,298588,298590
BTCUSD,reprise,ny_am,2026-05-01 16:50:00,BUY,78265.24,78047.34371428571,78701.03257142859,217.89628571429057,SL,-1.0,-1.0,299462,299464
BTCUSD,reprise,london,2026-05-02 09:45:00,BUY,78195.7,78112.62057142858,78361.85885714284,83.07942857142189,FLAT,1.0092751170997942,0.90560000000001,299669,299684
BTCUSD,reprise,london,2026-05-04 09:20:00,SELL,79777.9,79971.8942857143,79389.9114285714,193.99428571430326,FLAT,0.537593154437457,0.537593154437457,300234,300260
BTCUSD,reprise,ny_am,2026-05-05 16:05:00,BUY,81399.47,81185.85771428571,81826.69457142858,213.61228571429092,SL,-1.0,-1.0,300602,300605
BTCUSD,reprise,london,2026-05-08 09:00:00,SELL,79567.25,79690.76128571428,79320.22742857142,123.51128571428126,TP,2.0,0.0,301379,301390
BTCUSD,reprise,ny_am,2026-05-24 17:15:00,SELL,76501.3,76783.92371428572,75936.05257142858,282.6237142857135,FLAT,0.26253989403375366,0.0,306085,306092
